date,min,max,normal_min,normal_max
20120329,77.0,53.0,73.5,51.6
20120330,83.0,57.0,73.7,51.8
20120331,86.0,59.0,73.9,52.0
20120401,68.0,49.0,74.2,52.2
20120402,69.0,53.0,74.4,52.4
20120403,74.0,50.0,74.6,52.6
20120404,82.0,55.0,74.9,52.8
20120405,73.0,53.0,75.1,53.0
20120406,66.0,48.0,75.4,53.3
20120407,76.0,46.0,75.6,53.5
20120408,83.0,49.0,75.9,53.7
20120409,88.0,56.0,76.2,54.0
20120410,87.0,61.0,76.5,54.3
20120411,71.0,55.0,76.7,54.5
20120412,69.0,49.0,77.0,54.8
20120413,67.0,47.0,77.3,55.1
20120414,59.0,44.0,77.6,55.4
20120415,72.0,47.0,77.9,55.7
20120416,78.0,54.0,78.2,56.0
20120417,84.0,57.0,78.6,56.3
20120418,88.0,65.0,78.9,56.7
20120419,89.0,64.0,79.2,57.0
20120420,90.0,66.0,79.6,57.3
20120421,96.0,67.0,79.9,57.7
20120422,99.0,70.0,80.3,58.0
20120423,98.0,71.0,80.6,58.4
20120424,92.0,70.0,81.0,58.7
20120425,84.0,73.0,81.3,59.1
20120426,75.0,62.0,81.7,59.4
20120427,82.0,58.0,82.1,59.8
20120428,82.0,65.0,82.4,60.1
20120429,85.0,62.0,82.8,60.5
20120430,93.0,63.0,83.2,60.8
20120501,91.0,73.0,83.5,61.2
20120502,88.0,68.0,83.9,61.5
20120503,88.0,67.0,84.3,61.8
20120504,86.0,68.0,84.7,62.2
20120505,84.0,63.0,85.0,62.5
20120506,84.0,66.0,85.4,62.8
20120507,81.0,64.0,85.8,63.2
20120508,90.0,71.0,86.1,63.5
20120509,93.0,66.0,86.5,63.8
20120510,97.0,69.0,86.9,64.1
20120511,93.0,72.0,87.2,64.4
20120512,96.0,71.0,87.6,64.7
20120513,97.0,71.0,88.0,65.1
20120514,97.0,71.0,88.3,65.3
20120515,94.0,75.0,88.7,65.6
20120516,100.0,73.0,89.0,65.9
20120517,101.0,78.0,89.3,66.2
20120518,89.0,71.0,89.7,66.5
20120519,91.0,68.0,90.0,66.8
20120520,97.0,69.0,90.4,67.1
20120521,104.0,72.0,90.7,67.3
20120522,103.0,79.0,91.0,67.6
20120523,99.0,78.0,91.4,67.9
20120524,94.0,72.0,91.7,68.1
20120525,80.0,59.0,92.0,68.4
20120526,75.0,52.0,92.3,68.7
20120527,82.0,58.0,92.7,68.9
20120528,90.0,63.0,93.0,69.2
20120529,95.0,69.0,93.3,69.5
20120530,97.0,71.0,93.6,69.8
20120531,103.0,75.0,93.9,70.0
20120601,107.0,78.0,94.3,70.3
20120602,104.0,83.0,94.6,70.6
20120603,103.0,78.0,94.9,70.9
20120604,100.0,78.0,95.2,71.2
20120605,86.0,68.0,95.5,71.4
20120606,88.0,68.0,95.8,71.7
20120607,95.0,69.0,96.2,72.0
20120608,100.0,75.0,96.5,72.3
20120609,98.0,76.0,96.8,72.6
20120610,90.0,69.0,97.1,72.9
20120611,97.0,69.0,97.4,73.2
20120612,104.0,72.0,97.7,73.5
20120613,103.0,80.0,98.0,73.8
20120614,101.0,79.0,98.4,74.1
20120615,99.0,77.0,98.7,74.5
20120616,103.0,75.0,99.0,74.8
20120617,107.0,79.0,99.3,75.1
20120618,106.0,86.0,99.6,75.4
20120619,106.0,80.0,99.9,75.7
20120620,104.0,80.0,100.2,76.0
20120621,106.0,79.0,100.4,76.3
20120622,99.0,79.0,100.7,76.6
20120623,100.0,76.0,101.0,76.9
20120624,104.0,77.0,101.3,77.2
20120625,103.0,80.0,101.5,77.5
20120626,101.0,76.0,101.8,77.8
20120627,105.0,79.0,102.0,78.0
20120628,108.0,83.0,102.3,78.3
20120629,105.0,82.0,102.5,78.6
20120630,106.0,81.0,102.7,78.8
20120701,106.0,80.0,102.9,79.1
20120702,106.0,79.0,103.1,79.3
20120703,104.0,81.0,103.3,79.5
20120704,93.0,75.0,103.5,79.7
20120705,98.0,73.0,103.6,79.9
20120706,104.0,80.0,103.8,80.1
20120707,107.0,81.0,103.9,80.3
20120708,110.0,84.0,104.0,80.5
20120709,113.0,87.0,104.2,80.6
20120710,114.0,88.0,104.3,80.8
20120711,114.0,91.0,104.3,80.9
20120712,104.0,87.0,104.4,81.0
20120713,89.0,73.0,104.5,81.1
20120714,93.0,71.0,104.5,81.2
20120715,91.0,75.0,104.6,81.3
20120716,99.0,76.0,104.6,81.3
20120717,98.0,75.0,104.6,81.4
20120718,100.0,75.0,104.7,81.4
20120719,103.0,80.0,104.7,81.5
20120720,105.0,82.0,104.6,81.5
20120721,107.0,86.0,104.6,81.5
20120722,104.0,86.0,104.6,81.5
20120723,99.0,85.0,104.6,81.5
20120724,106.0,84.0,104.5,81.5
20120725,106.0,84.0,104.5,81.5
20120726,106.0,82.0,104.4,81.4
20120727,106.0,79.0,104.3,81.4
20120728,108.0,76.0,104.3,81.4
20120729,103.0,81.0,104.2,81.3
20120730,98.0,80.0,104.1,81.3
